CD_TIPO,FL_PARADO,FL_PROGRAMAR,ID_CLIENTE,CD_MAQUINA,SQ_CHECKITEM,NR_ORDEM,DS_INSPECAO,DS_OBS,DT_CKECKITEM,DT_INICIO,DT_TERMINO,TP_RECORRENCIA,QT_RECORRENCIA,ST_CHECKITEM,ID_CKOS
PRE,N,S,1,AR COND. SS 02,10087,10,"Revisar e elimiar sujeira, danos e corrosão no gabinete, na moldura da serpentina, na bandeja e estrutura e eliminar pontos de oxidação e aplicação anticorrosivo",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 02,10088,11,Destravar / Ligar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 02,10089,12,Medir tensões de fases,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 02,10090,13,Medir correntes do compressor,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 02,10091,14,Medir correntes do motor elétrico,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 02,10092,15,Verificar e corrigir os ruídos e vibrações anormais,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 02,10093,16,Aplicar produto de anticorrosão,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 15,10094,1,Desligar / travar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 15,10095,2,Limpar (quando recuperável) ou substituir (quando descartável) o elemento filtrante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 15,10096,3,"Verificar e elimiar sujeira, danos / corrosão e frestas do filtro de ar",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 15,10097,4,Verificar operação de drenagem e eliminar sujeira de água da bandeja,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 15,10098,5,Verificar / medir pressão do refrigerante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 15,10099,6,Limpar o gabinete do condicionador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 15,10100,7,Lavar / limpar as serpentinas do evaporador e bandejas com remoção de biofilme,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 15,10101,8,Limpeza da voluta do ventilador (carcaça e rotor) e do gabinete interna e externamente,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 15,10102,9,Lavar / limpar as serpentinas do condensador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 15,10103,10,"Revisar e elimiar sujeira, danos e corrosão no gabinete, na moldura da serpentina, na bandeja e estrutura e eliminar pontos de oxidação e aplicação anticorrosivo",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 15,10104,11,Destravar / Ligar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 15,10105,12,Medir tensões de fases,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 15,10106,13,Medir correntes do compressor,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 15,10107,14,Medir correntes do motor elétrico,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 15,10108,15,Verificar e corrigir os ruídos e vibrações anormais,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 15,10109,16,Aplicar produto de anticorrosão,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 22,10110,1,Desligar / travar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 22,10111,2,Limpar (quando recuperável) ou substituir (quando descartável) o elemento filtrante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 22,10112,3,"Verificar e elimiar sujeira, danos / corrosão e frestas do filtro de ar",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 22,10113,4,Verificar operação de drenagem e eliminar sujeira de água da bandeja,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 22,10114,5,Verificar / medir pressão do refrigerante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 22,10115,6,Limpar o gabinete do condicionador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 22,10116,7,Lavar / limpar as serpentinas do evaporador e bandejas com remoção de biofilme,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 22,10117,8,Limpeza da voluta do ventilador (carcaça e rotor) e do gabinete interna e externamente,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 22,10118,9,Lavar / limpar as serpentinas do condensador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 22,10119,10,"Revisar e elimiar sujeira, danos e corrosão no gabinete, na moldura da serpentina, na bandeja e estrutura e eliminar pontos de oxidação e aplicação anticorrosivo",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 22,10120,11,Destravar / Ligar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 22,10121,12,Medir tensões de fases,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 22,10122,13,Medir correntes do compressor,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 22,10123,14,Medir correntes do motor elétrico,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 22,10124,15,Verificar e corrigir os ruídos e vibrações anormais,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 22,10125,16,Aplicar produto de anticorrosão,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 23,10126,1,Desligar / travar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 23,10127,2,Limpar (quando recuperável) ou substituir (quando descartável) o elemento filtrante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 23,10128,3,"Verificar e elimiar sujeira, danos / corrosão e frestas do filtro de ar",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 23,10129,4,Verificar operação de drenagem e eliminar sujeira de água da bandeja,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 23,10130,5,Verificar / medir pressão do refrigerante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 23,10131,6,Limpar o gabinete do condicionador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 23,10132,7,Lavar / limpar as serpentinas do evaporador e bandejas com remoção de biofilme,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 23,10133,8,Limpeza da voluta do ventilador (carcaça e rotor) e do gabinete interna e externamente,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 23,10134,9,Lavar / limpar as serpentinas do condensador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 23,10135,10,"Revisar e elimiar sujeira, danos e corrosão no gabinete, na moldura da serpentina, na bandeja e estrutura e eliminar pontos de oxidação e aplicação anticorrosivo",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 23,10136,11,Destravar / Ligar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 23,10137,12,Medir tensões de fases,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 23,10138,13,Medir correntes do compressor,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 23,10139,14,Medir correntes do motor elétrico,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 23,10140,15,Verificar e corrigir os ruídos e vibrações anormais,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 23,10141,16,Aplicar produto de anticorrosão,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 25,10142,1,Desligar / travar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 25,10143,2,Limpar (quando recuperável) ou substituir (quando descartável) o elemento filtrante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 25,10144,3,"Verificar e elimiar sujeira, danos / corrosão e frestas do filtro de ar",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 25,10145,4,Verificar operação de drenagem e eliminar sujeira de água da bandeja,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 25,10146,5,Verificar / medir pressão do refrigerante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 25,10147,6,Limpar o gabinete do condicionador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 25,10148,7,Lavar / limpar as serpentinas do evaporador e bandejas com remoção de biofilme,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 25,10149,8,Limpeza da voluta do ventilador (carcaça e rotor) e do gabinete interna e externamente,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 25,10150,9,Lavar / limpar as serpentinas do condensador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 25,10151,10,"Revisar e elimiar sujeira, danos e corrosão no gabinete, na moldura da serpentina, na bandeja e estrutura e eliminar pontos de oxidação e aplicação anticorrosivo",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 25,10152,11,Destravar / Ligar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 25,10153,12,Medir tensões de fases,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 25,10154,13,Medir correntes do compressor,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 25,10155,14,Medir correntes do motor elétrico,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 25,10156,15,Verificar e corrigir os ruídos e vibrações anormais,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 25,10157,16,Aplicar produto de anticorrosão,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 28,10158,1,Desligar / travar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 28,10159,2,Limpar (quando recuperável) ou substituir (quando descartável) o elemento filtrante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 28,10160,3,"Verificar e elimiar sujeira, danos / corrosão e frestas do filtro de ar",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 28,10161,4,Verificar operação de drenagem e eliminar sujeira de água da bandeja,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 28,10162,5,Verificar / medir pressão do refrigerante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 28,10163,6,Limpar o gabinete do condicionador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 28,10164,7,Lavar / limpar as serpentinas do evaporador e bandejas com remoção de biofilme,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 28,10165,8,Limpeza da voluta do ventilador (carcaça e rotor) e do gabinete interna e externamente,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 28,10166,9,Lavar / limpar as serpentinas do condensador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 28,10167,10,"Revisar e elimiar sujeira, danos e corrosão no gabinete, na moldura da serpentina, na bandeja e estrutura e eliminar pontos de oxidação e aplicação anticorrosivo",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 28,10168,11,Destravar / Ligar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 28,10169,12,Medir tensões de fases,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 28,10170,13,Medir correntes do compressor,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 28,10171,14,Medir correntes do motor elétrico,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 28,10172,15,Verificar e corrigir os ruídos e vibrações anormais,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 28,10173,16,Aplicar produto de anticorrosão,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 44,10174,1,Desligar / travar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 44,10175,2,Limpar (quando recuperável) ou substituir (quando descartável) o elemento filtrante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 44,10176,3,"Verificar e elimiar sujeira, danos / corrosão e frestas do filtro de ar",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 44,10177,4,Verificar operação de drenagem e eliminar sujeira de água da bandeja,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 44,10178,5,Verificar / medir pressão do refrigerante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 44,10179,6,Limpar o gabinete do condicionador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 44,10180,7,Lavar / limpar as serpentinas do evaporador e bandejas com remoção de biofilme,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 44,10181,8,Limpeza da voluta do ventilador (carcaça e rotor) e do gabinete interna e externamente,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 44,10182,9,Lavar / limpar as serpentinas do condensador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 44,10183,10,"Revisar e elimiar sujeira, danos e corrosão no gabinete, na moldura da serpentina, na bandeja e estrutura e eliminar pontos de oxidação e aplicação anticorrosivo",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 44,10184,11,Destravar / Ligar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 44,10185,12,Medir tensões de fases,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 44,10186,13,Medir correntes do compressor,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 44,10187,14,Medir correntes do motor elétrico,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 44,10188,15,Verificar e corrigir os ruídos e vibrações anormais,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 44,10189,16,Aplicar produto de anticorrosão,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 45,10190,1,Desligar / travar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 45,10191,2,Limpar (quando recuperável) ou substituir (quando descartável) o elemento filtrante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 45,10192,3,"Verificar e elimiar sujeira, danos / corrosão e frestas do filtro de ar",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 45,10193,4,Verificar operação de drenagem e eliminar sujeira de água da bandeja,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 45,10194,5,Verificar / medir pressão do refrigerante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 45,10195,6,Limpar o gabinete do condicionador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 45,10196,7,Lavar / limpar as serpentinas do evaporador e bandejas com remoção de biofilme,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 45,10197,8,Limpeza da voluta do ventilador (carcaça e rotor) e do gabinete interna e externamente,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 45,10198,9,Lavar / limpar as serpentinas do condensador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 45,10199,10,"Revisar e elimiar sujeira, danos e corrosão no gabinete, na moldura da serpentina, na bandeja e estrutura e eliminar pontos de oxidação e aplicação anticorrosivo",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 45,10200,11,Destravar / Ligar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 45,10201,12,Medir tensões de fases,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 45,10202,13,Medir correntes do compressor,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 45,10203,14,Medir correntes do motor elétrico,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 45,10204,15,Verificar e corrigir os ruídos e vibrações anormais,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 45,10205,16,Aplicar produto de anticorrosão,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 47,10206,1,Desligar / travar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 47,10207,2,Limpar (quando recuperável) ou substituir (quando descartável) o elemento filtrante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 47,10208,3,"Verificar e elimiar sujeira, danos / corrosão e frestas do filtro de ar",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 47,10209,4,Verificar operação de drenagem e eliminar sujeira de água da bandeja,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 47,10210,5,Verificar / medir pressão do refrigerante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 47,10211,6,Limpar o gabinete do condicionador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 47,10212,7,Lavar / limpar as serpentinas do evaporador e bandejas com remoção de biofilme,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 47,10213,8,Limpeza da voluta do ventilador (carcaça e rotor) e do gabinete interna e externamente,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 47,10214,9,Lavar / limpar as serpentinas do condensador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 47,10215,10,"Revisar e elimiar sujeira, danos e corrosão no gabinete, na moldura da serpentina, na bandeja e estrutura e eliminar pontos de oxidação e aplicação anticorrosivo",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 47,10216,11,Destravar / Ligar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 47,10217,12,Medir tensões de fases,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 47,10218,13,Medir correntes do compressor,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 47,10219,14,Medir correntes do motor elétrico,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 47,10220,15,Verificar e corrigir os ruídos e vibrações anormais,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 47,10221,16,Aplicar produto de anticorrosão,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 59,10222,1,Desligar / travar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 59,10223,2,Limpar (quando recuperável) ou substituir (quando descartável) o elemento filtrante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 59,10224,3,"Verificar e elimiar sujeira, danos / corrosão e frestas do filtro de ar",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 59,10225,4,Verificar operação de drenagem e eliminar sujeira de água da bandeja,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 59,10226,5,Verificar / medir pressão do refrigerante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 59,10227,6,Limpar o gabinete do condicionador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 59,10228,7,Lavar / limpar as serpentinas do evaporador e bandejas com remoção de biofilme,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 59,10229,8,Limpeza da voluta do ventilador (carcaça e rotor) e do gabinete interna e externamente,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 59,10230,9,Lavar / limpar as serpentinas do condensador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 59,10231,10,"Revisar e elimiar sujeira, danos e corrosão no gabinete, na moldura da serpentina, na bandeja e estrutura e eliminar pontos de oxidação e aplicação anticorrosivo",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 59,10232,11,Destravar / Ligar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 59,10233,12,Medir tensões de fases,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 59,10234,13,Medir correntes do compressor,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 59,10235,14,Medir correntes do motor elétrico,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 59,10236,15,Verificar e corrigir os ruídos e vibrações anormais,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 59,10237,16,Aplicar produto de anticorrosão,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 65,10238,1,Desligar / travar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 65,10239,2,Limpar (quando recuperável) ou substituir (quando descartável) o elemento filtrante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 65,10240,3,"Verificar e elimiar sujeira, danos / corrosão e frestas do filtro de ar",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 65,10241,4,Verificar operação de drenagem e eliminar sujeira de água da bandeja,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 65,10242,5,Verificar / medir pressão do refrigerante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 65,10243,6,Limpar o gabinete do condicionador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 65,10244,7,Lavar / limpar as serpentinas do evaporador e bandejas com remoção de biofilme,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 65,10245,8,Limpeza da voluta do ventilador (carcaça e rotor) e do gabinete interna e externamente,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 65,10246,9,Lavar / limpar as serpentinas do condensador,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 65,10247,10,"Revisar e elimiar sujeira, danos e corrosão no gabinete, na moldura da serpentina, na bandeja e estrutura e eliminar pontos de oxidação e aplicação anticorrosivo",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 65,10248,11,Destravar / Ligar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 65,10249,12,Medir tensões de fases,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 65,10250,13,Medir correntes do compressor,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 65,10251,14,Medir correntes do motor elétrico,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 65,10252,15,Verificar e corrigir os ruídos e vibrações anormais,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 65,10253,16,Aplicar produto de anticorrosão,,2016-10-31T00:00:00,,,RSM,1,A,2
PRE,N,S,1,AR COND. SS 03,10254,1,Desligar / travar o ponto de alimentação do equipamento,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 03,10255,2,Limpar (quando recuperável) ou substituir (quando descartável) o elemento filtrante,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 03,10256,3,"Verificar e elimiar sujeira, danos / corrosão e frestas do filtro de ar",,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 03,10257,4,Verificar operação de drenagem e eliminar sujeira de água da bandeja,,2016-10-31T00:00:00,,,RME,1,A,1
PRE,N,S,1,AR COND. SS 03,10258,5,Verificar / medir pressão do refrigerante,,2016-10-31T00:00:00,,,RME,1,A,1
